,apparentTemperature,cloudCover,humidity,precipType,pressure,summary,temperature,windBearing,windSpeed
13/01/2018 20:00,2.22,1,0.86,,1020.04,Overcast,4.55,119,2.67
13/01/2018 21:00,1.78,1,0.86,,1019.97,Overcast,4.37,129,2.95
13/01/2018 22:00,2.39,1,0.86,,1019.97,Overcast,4.22,120,2.06
13/01/2018 23:00,2.56,1,0.84,,1019.99,Overcast,4.21,126,1.89
14/01/2018 00:00,2.86,1,0.84,,1019.73,Overcast,4.09,123,1.54
14/01/2018 01:00,4.13,1,0.84,,1019.68,Overcast,4.13,110,1.13
14/01/2018 02:00,4.1,1,0.83,,1019.57,Overcast,4.1,96,1.3
14/01/2018 03:00,4.09,1,0.83,,1019.45,Overcast,4.09,87,1.28
14/01/2018 04:00,4.11,1,0.84,,1019.35,Overcast,4.11,80,0.85
14/01/2018 05:00,4.15,1,0.83,,1019.2,Overcast,4.15,79,0.98
14/01/2018 06:00,4.17,1,0.83,,1019.03,Overcast,4.17,57,0.81
14/01/2018 07:00,4.21,1,0.83,,1018.87,Overcast,4.21,50,1.01
14/01/2018 08:00,4.41,1,0.82,,1018.73,Overcast,4.41,61,1.06
14/01/2018 09:00,4.58,1,0.82,,1018.87,Overcast,4.58,69,1.07
14/01/2018 10:00,4.86,1,0.83,,1019.08,Overcast,4.86,56,0.55
14/01/2018 11:00,5.23,1,0.82,,1019.35,Overcast,5.23,56,0.27
14/01/2018 12:00,5.49,0.94,0.81,,1018.73,Overcast,5.49,26,0.56
14/01/2018 13:00,5.81,0.86,0.8,,1018.12,Mostly Cloudy,5.81,72,0.49
14/01/2018 14:00,6.08,0.79,0.76,,1017.35,Mostly Cloudy,6.08,113,0.63
14/01/2018 15:00,6.01,0.79,0.77,,1017.37,Mostly Cloudy,6.01,145,0.21
14/01/2018 16:00,5.67,0.79,0.78,,1016.75,Mostly Cloudy,5.67,150,0.57
14/01/2018 17:00,5.25,0.75,0.8,,1016.73,Mostly Cloudy,5.25,169,0.69
14/01/2018 18:00,4.92,0.79,0.82,,1016.67,Mostly Cloudy,4.92,181,0.67
14/01/2018 19:00,4.77,0.94,0.84,,1016.67,Overcast,4.77,207,0.93
14/01/2018 20:00,3.28,1,0.83,,1016.56,Overcast,4.78,212,1.84
14/01/2018 21:00,2.86,1,0.81,,1016.06,Overcast,4.63,223,2.07
14/01/2018 22:00,2.32,1,0.8,,1015.36,Overcast,4.54,229,2.55
14/01/2018 23:00,2.36,1,0.81,,1014.1,Overcast,4.43,210,2.36
15/01/2018 00:00,2.77,1,0.81,,1013.08,Overcast,4.62,199,2.16
15/01/2018 01:00,2.57,0.44,0.83,,1011.37,Partly Cloudy,4.75,203,2.54
15/01/2018 02:00,3.18,0.75,0.84,,1010.36,Mostly Cloudy,5.31,203,2.61
15/01/2018 03:00,3.35,0.75,0.86,,1009.1,Mostly Cloudy,5.78,206,3.13
15/01/2018 04:00,3.57,0.94,0.87,rain,1006.96,Overcast,6.28,196,3.76
15/01/2018 05:00,3.56,0.88,0.92,rain,1005.03,Mostly Cloudy,6.66,194,4.68
15/01/2018 06:00,4.11,0.88,0.92,rain,1003.1,Mostly Cloudy,7.23,196,5.06
15/01/2018 07:00,4.24,0.94,0.92,rain,1001.16,Overcast,7.42,194,5.3
15/01/2018 08:00,4.35,0.94,0.93,rain,999.56,Light Rain,7.55,200,5.43
15/01/2018 09:00,4.19,0.94,0.95,rain,998.02,Overcast,7.58,203,5.96
15/01/2018 10:00,5.41,1,0.94,rain,997.13,Overcast,8.28,207,5.07
15/01/2018 11:00,5.91,0.94,0.95,rain,995.39,Light Rain,8.61,206,4.85
15/01/2018 12:00,6.96,0.88,0.95,rain,993.02,Light Rain,9.28,202,4.35
15/01/2018 13:00,7.65,0.94,0.95,rain,991.83,Overcast,9.78,218,4.18
15/01/2018 14:00,10.26,0.88,0.93,rain,990.9,Mostly Cloudy,10.26,245,3.78
15/01/2018 15:00,10.17,0.75,0.88,rain,990.84,Mostly Cloudy,10.17,258,3.87
15/01/2018 16:00,7.49,0.75,0.84,rain,991.13,Mostly Cloudy,9.55,270,3.9
15/01/2018 17:00,6.37,0.51,0.81,rain,991.82,Partly Cloudy,8.71,273,4.12
15/01/2018 18:00,5.64,0.67,0.79,rain,992.66,Mostly Cloudy,8.12,279,4.1
15/01/2018 19:00,4.49,0.19,0.8,rain,993.93,Clear,7.16,271,4.05
15/01/2018 20:00,3.51,0.05,0.83,,993.67,Clear,6.39,258,4.13
15/01/2018 21:00,3.1,0.31,0.84,,993.8,Partly Cloudy,6.12,243,4.26
15/01/2018 22:00,3.08,0.13,0.85,,994.3,Clear,6.03,239,4.07
15/01/2018 23:00,3.02,0.05,0.85,,994.17,Clear,5.86,237,3.82
16/01/2018 00:00,2.87,0.15,0.86,,993.74,Clear,5.69,239,3.73
16/01/2018 01:00,2.81,0,0.86,,993.17,Clear,5.74,245,3.93
16/01/2018 02:00,3.22,0.75,0.85,,992.89,Mostly Cloudy,6.08,247,3.94
16/01/2018 03:00,3.07,0.54,0.85,,992.63,Partly Cloudy,5.96,241,3.93
16/01/2018 04:00,3.01,0.44,0.85,,992.46,Partly Cloudy,5.84,245,3.81
16/01/2018 05:00,2.39,0.37,0.85,rain,992.59,Partly Cloudy,5.34,253,3.82
16/01/2018 06:00,1.95,0.31,0.83,rain,993.23,Partly Cloudy,5.03,263,3.9
16/01/2018 07:00,1.76,0.44,0.82,rain,993.87,Partly Cloudy,4.73,258,3.63
16/01/2018 08:00,1.02,0.22,0.81,,994.44,Clear,4.39,262,4.16
16/01/2018 09:00,1.5,0.05,0.78,,995.21,Clear,4.73,251,4.05
16/01/2018 10:00,2.19,0.05,0.74,,995.5,Clear,5.41,258,4.3
16/01/2018 11:00,2.28,0.32,0.74,,995.94,Partly Cloudy,5.98,258,5.65
16/01/2018 12:00,3.04,0.54,0.69,,995.16,Partly Cloudy,6.39,261,5.06
16/01/2018 13:00,3.36,0.6,0.66,,994.96,Mostly Cloudy,6.57,268,4.87
16/01/2018 14:00,3.21,0.6,0.63,,995.4,Mostly Cloudy,6.72,267,5.66
16/01/2018 15:00,3.42,0.6,0.63,,995.37,Mostly Cloudy,6.5,258,4.55
16/01/2018 16:00,2.34,0.09,0.66,,994.84,Clear,5.66,246,4.64
16/01/2018 17:00,2.01,0.05,0.72,,994.27,Clear,4.9,235,3.56
16/01/2018 18:00,1.35,0.06,0.75,,993.9,Clear,4.68,239,4.22
16/01/2018 19:00,0.46,0.31,0.8,,993.83,Partly Cloudy,3.8,234,3.88
16/01/2018 20:00,-0.39,0.06,0.83,,993.81,Clear,3.3,242,4.28
16/01/2018 21:00,-0.66,0.31,0.85,,993.74,Partly Cloudy,2.97,242,4.03
16/01/2018 22:00,-0.88,0.13,0.82,,994,Clear,2.99,247,4.46
16/01/2018 23:00,-0.93,0.31,0.79,,994.27,Partly Cloudy,2.99,257,4.56
17/01/2018 00:00,-1.18,0.13,0.77,,994.76,Clear,2.84,258,4.67
17/01/2018 01:00,-1.28,0,0.75,,995.46,Clear,2.69,257,4.51
17/01/2018 02:00,-1.94,0.06,0.75,,996.43,Clear,2.41,254,5.08
17/01/2018 03:00,-2.07,0.06,0.74,,996.87,Clear,2.36,261,5.18
17/01/2018 04:00,-2.28,0,0.77,,997.97,Clear,2.13,263,5.06
17/01/2018 05:00,-1.83,0.13,0.77,,998.77,Clear,2.34,261,4.71
17/01/2018 06:00,-1.51,0.13,0.76,,1000.06,Clear,2.51,258,4.52
17/01/2018 07:00,-0.97,0.13,0.74,,1000.98,Clear,3.04,260,4.73
17/01/2018 08:00,-0.56,0.28,0.74,,1002.51,Partly Cloudy,3.34,269,4.67
17/01/2018 09:00,-0.37,0.05,0.75,,1004.01,Clear,3.48,269,4.62
17/01/2018 10:00,0.61,0,0.72,,1005.48,Clear,4.45,264,5.09
17/01/2018 11:00,1.98,0.05,0.68,,1006.2,Clear,5.51,274,5
17/01/2018 12:00,2.86,0.19,0.66,,1006.68,Clear,6.32,268,5.29
17/01/2018 13:00,3.32,0.19,0.64,,1007,Clear,6.75,272,5.48
17/01/2018 14:00,3.32,0.31,0.63,,1007.4,Partly Cloudy,6.82,264,5.69
17/01/2018 15:00,3.49,0.15,0.62,,1007.58,Clear,6.75,269,5.08
17/01/2018 16:00,3.63,0.31,0.63,,1007.94,Partly Cloudy,6.33,263,3.74
17/01/2018 17:00,2.97,0.22,0.66,,1008.3,Clear,5.72,255,3.63
17/01/2018 18:00,2.54,0.09,0.72,,1008.09,Clear,4.87,236,2.75
17/01/2018 19:00,1.8,0,0.75,,1007.83,Clear,4.66,233,3.42
17/01/2018 20:00,2.39,0.06,0.76,,1007.19,Clear,5.06,225,3.26
17/01/2018 21:00,2.1,0,0.79,,1006.33,Clear,5.02,223,3.64
17/01/2018 22:00,2.48,0.66,0.79,,1004.23,Mostly Cloudy,5.28,214,3.54
17/01/2018 23:00,2.32,0.67,0.88,rain,1001.36,Mostly Cloudy,5.06,200,3.38
18/01/2018 00:00,2.14,1,0.95,rain,997.39,Overcast,5.41,196,4.39
18/01/2018 01:00,3.58,1,0.96,rain,994.16,Light Rain,7.01,211,5.66
18/01/2018 02:00,6.02,1,0.94,rain,992.45,Overcast,8.81,231,5.19
18/01/2018 03:00,10.11,0.81,0.86,rain,990.55,Mostly Cloudy,10.11,243,7.56
18/01/2018 04:00,10.95,0.88,0.74,rain,988.45,Mostly Cloudy,10.95,253,8.44
18/01/2018 05:00,10.35,0.8,0.67,rain,990.78,Possible Light Rain and Windy,10.35,259,9.32
18/01/2018 06:00,5.21,0.67,0.63,rain,992.04,Rain and Windy,9.11,269,9.21
18/01/2018 07:00,3.28,0.6,0.64,rain,994.95,Possible Light Rain,7.44,284,8.2
18/01/2018 08:00,2.63,0.54,0.71,rain,997.55,Partly Cloudy,6.26,283,5.66
18/01/2018 09:00,2.54,0.28,0.73,,999.79,Partly Cloudy,5.89,276,4.81
18/01/2018 10:00,3.36,0.19,0.72,,1000.91,Clear,6.31,275,4.2
18/01/2018 11:00,4.34,0.15,0.69,,1001.74,Clear,7.19,270,4.41
18/01/2018 12:00,5.3,0.44,0.68,,1001.67,Partly Cloudy,7.79,265,3.98
18/01/2018 13:00,5.56,0.67,0.67,,1001.76,Mostly Cloudy,7.89,264,3.72
18/01/2018 14:00,5.98,0.67,0.68,,1001.5,Mostly Cloudy,7.99,264,3.18
18/01/2018 15:00,5.84,0.88,0.72,rain,1001.54,Mostly Cloudy,7.56,260,2.62
18/01/2018 16:00,4.28,0.75,0.8,rain,1001.66,Mostly Cloudy,6.23,264,2.59
18/01/2018 17:00,3.77,0.67,0.81,rain,1001.93,Mostly Cloudy,5.64,261,2.37
18/01/2018 18:00,2.83,0.75,0.81,rain,1002.73,Mostly Cloudy,5.36,269,3.16
18/01/2018 19:00,2.66,0.61,0.81,rain,1003.33,Mostly Cloudy,5.16,268,3.04
18/01/2018 20:00,2.18,0.54,0.79,rain,1003.66,Partly Cloudy,4.66,272,2.9
18/01/2018 21:00,1.44,0.75,0.8,rain,1004.46,Mostly Cloudy,4.16,276,3.07
18/01/2018 22:00,1.02,0.44,0.8,,1005.03,Partly Cloudy,3.66,273,2.84
18/01/2018 23:00,0.52,0,0.81,,1005.66,Clear,3.32,265,2.95
19/01/2018 00:00,0.04,0,0.82,,1006.2,Clear,2.89,260,2.92
19/01/2018 01:00,-0.17,0,0.83,,1006.63,Clear,2.37,262,2.45
19/01/2018 02:00,-0.44,0,0.84,,1006.93,Clear,2.1,251,2.41
19/01/2018 03:00,-0.47,0,0.85,,1007.41,Clear,1.88,252,2.18
19/01/2018 04:00,-1.21,0,0.85,,1007.5,Clear,1.61,246,2.6
19/01/2018 05:00,-1.69,0,0.88,,1007.77,Clear,1.12,244,2.5
19/01/2018 06:00,-1.72,0,0.89,,1008.16,Clear,1.18,242,2.61
19/01/2018 07:00,-1.6,0,0.89,,1008.53,Clear,1.01,243,2.28
19/01/2018 08:00,-1.63,0,0.9,,1008.72,Clear,0.91,242,2.2
19/01/2018 09:00,-1.72,0,0.9,,1008.94,Clear,0.97,242,2.35
19/01/2018 10:00,0.18,0,0.86,,1009.15,Clear,2.63,239,2.41
19/01/2018 11:00,1.33,0,0.8,rain,1009.47,Clear,4.04,246,3.03
19/01/2018 12:00,2.8,0.05,0.74,,1009.35,Clear,5.36,250,3.2
19/01/2018 13:00,3.51,0.11,0.68,,1008.86,Clear,6.21,258,3.72
19/01/2018 14:00,3.71,0.31,0.66,,1008.21,Partly Cloudy,6.36,260,3.67
19/01/2018 15:00,3.49,0.67,0.66,,1008.36,Mostly Cloudy,6.17,259,3.64
19/01/2018 16:00,3.6,0.8,0.68,,1008.4,Mostly Cloudy,5.59,247,2.5
19/01/2018 17:00,2.44,0.11,0.72,,1008.44,Clear,4.81,244,2.78
19/01/2018 18:00,2.02,0.13,0.76,,1008.63,Clear,4.28,247,2.53
19/01/2018 19:00,1.56,0.31,0.77,,1008.75,Partly Cloudy,3.78,242,2.39
19/01/2018 20:00,0.83,0,0.8,,1008.86,Clear,3.32,246,2.58
19/01/2018 21:00,0.97,0,0.81,,1009.02,Clear,2.97,240,2.02
19/01/2018 22:00,0.03,0,0.83,,1008.86,Clear,2.65,238,2.6
19/01/2018 23:00,-0.21,0,0.85,,1008.86,Clear,2.43,242,2.57
20/01/2018 00:00,-0.73,0,0.86,,1008.82,Clear,2.16,243,2.79
20/01/2018 01:00,-0.07,0,0.87,,1008.4,Clear,2.26,235,2.22
20/01/2018 02:00,0.17,0,0.87,,1007.76,Clear,2.36,234,2.1
20/01/2018 03:00,0.49,0,0.87,,1006.78,Clear,2.24,229,1.73
20/01/2018 04:00,0.49,0,0.88,,1005.53,Clear,2.27,219,1.75
20/01/2018 05:00,2.44,0,0.89,,1004.29,Clear,2.44,206,1.33
20/01/2018 06:00,2.76,0,0.89,,1003.2,Clear,2.76,193,1.12
20/01/2018 07:00,2.7,0,0.9,,1002.37,Clear,2.7,190,1.12
20/01/2018 08:00,2.78,0.94,0.91,rain,1001.72,Overcast,2.78,175,0.84
20/01/2018 09:00,2.99,0.81,0.92,rain,1001.68,Mostly Cloudy,2.99,128,0.79
20/01/2018 10:00,2.83,0.81,0.94,rain,1001.27,Light Rain,2.83,70,0.8
20/01/2018 11:00,3.13,0.81,0.95,rain,1000.42,Light Rain,3.13,89,1.16
20/01/2018 12:00,3.28,0.94,0.95,rain,999.65,Overcast,3.28,84,1.29
20/01/2018 13:00,2.36,0.94,0.94,rain,998.86,Overcast,3.53,79,1.44
20/01/2018 14:00,2.06,0.81,0.95,rain,998.58,Mostly Cloudy,3.55,68,1.68
20/01/2018 15:00,1.21,0.94,0.96,rain,999.02,Light Rain,3.08,42,1.93
20/01/2018 16:00,0.79,0.94,0.95,rain,999.96,Light Rain,2.84,36,2.06
20/01/2018 17:00,0.38,0.94,0.96,rain,1000.52,Overcast,2.46,26,2.03
20/01/2018 18:00,0.43,0.94,0.96,rain,1002.11,Overcast,2.33,18,1.85
20/01/2018 19:00,-0.09,0.94,0.96,rain,1003.77,Overcast,2.26,353,2.24
20/01/2018 20:00,0.07,0.94,0.95,,1005.3,Overcast,2.16,349,1.98
20/01/2018 21:00,-0.24,0.81,0.96,rain,1006.91,Mostly Cloudy,1.94,332,2.05
20/01/2018 22:00,-0.19,0.88,0.94,,1008.2,Mostly Cloudy,2.02,327,2.07
20/01/2018 23:00,0.15,0.88,0.94,,1009.53,Mostly Cloudy,1.92,315,1.7
21/01/2018 00:00,-0.14,0.94,0.94,,1011.23,Overcast,1.67,310,1.71
21/01/2018 01:00,-0.51,0.75,0.93,,1012.29,Mostly Cloudy,1.3,293,1.66
21/01/2018 02:00,-0.54,0.75,0.93,,1013.4,Mostly Cloudy,0.88,286,1.36
21/01/2018 03:00,0.39,0.1,0.94,,1013.97,Clear,0.39,278,1.02
21/01/2018 04:00,0.17,0.39,0.96,,1014.14,Partly Cloudy,0.17,287,0.85
21/01/2018 05:00,0.41,0.52,0.96,,1014.61,Partly Cloudy,0.41,289,1.09
21/01/2018 06:00,0.49,0.52,0.95,,1014.88,Partly Cloudy,0.49,279,0.49
21/01/2018 07:00,0.5,0.52,0.95,,1015.31,Partly Cloudy,0.5,249,0.57
21/01/2018 08:00,0.55,0.52,0.95,,1015.74,Partly Cloudy,0.55,215,0.38
21/01/2018 09:00,0.87,0.88,0.96,,1016.01,Mostly Cloudy,0.87,198,0.31
21/01/2018 10:00,1.13,0.88,0.96,,1015.87,Mostly Cloudy,1.13,169,0.82
21/01/2018 11:00,-0.04,0.88,0.95,snow,1015.42,Mostly Cloudy,1.43,165,1.44
21/01/2018 12:00,-0.57,0.81,0.96,rain,1014.73,Mostly Cloudy,1.41,142,1.8
21/01/2018 13:00,-1.69,1,0.96,snow,1013.53,Light Snow,0.82,138,2.17
21/01/2018 14:00,-1.93,1,0.97,snow,1012.34,Light Snow,0.86,125,2.42
21/01/2018 15:00,-1.82,1,0.97,rain,1010.87,Overcast,1.44,139,3.06
21/01/2018 16:00,-0.94,1,0.97,rain,1009.37,Light Rain,2.13,138,3.01
21/01/2018 17:00,0.13,1,0.97,rain,1008.81,Light Rain,2.76,151,2.62
21/01/2018 18:00,1.15,1,0.97,rain,1007.57,Rain,3.44,144,2.39
21/01/2018 19:00,2.42,1,0.98,rain,1006.14,Rain,3.86,151,1.67
21/01/2018 20:00,4.51,0.94,0.99,rain,1005.77,Light Rain,4.51,178,1.09
21/01/2018 21:00,4.53,0.94,0.98,rain,1005.42,Overcast,5.48,228,1.47
21/01/2018 22:00,5.49,0.94,0.97,rain,1005.34,Overcast,7.11,249,2.39
21/01/2018 23:00,6.67,0.94,0.98,rain,1005.66,Overcast,8.51,254,3.08
22/01/2018 00:00,7.54,0.94,0.97,,1005.89,Overcast,9.13,251,2.87
22/01/2018 01:00,7.72,0.88,0.96,,1006.24,Mostly Cloudy,9.19,262,2.71
22/01/2018 02:00,8.01,0.88,0.95,,1006.4,Mostly Cloudy,9.19,258,2.3
22/01/2018 03:00,7.66,0.81,0.95,,1006.47,Mostly Cloudy,8.68,264,2
22/01/2018 04:00,7.52,0.75,0.93,,1006.74,Mostly Cloudy,8.4,267,1.8
22/01/2018 05:00,7.76,0.64,0.9,,1006.55,Mostly Cloudy,7.76,272,1.14
22/01/2018 06:00,6.98,0.94,0.88,,1007.21,Overcast,7.6,262,1.44
22/01/2018 07:00,7.43,0.94,0.89,,1007.21,Overcast,7.43,267,1.27
22/01/2018 08:00,6.56,0.59,0.89,,1007.7,Partly Cloudy,7.26,269,1.47
22/01/2018 09:00,5.68,0.44,0.9,rain,1008.4,Partly Cloudy,6.72,281,1.7
22/01/2018 10:00,6.04,0.39,0.88,,1009.54,Partly Cloudy,7.31,291,2.02
22/01/2018 11:00,6.72,0.8,0.85,,1010.76,Mostly Cloudy,8.03,293,2.2
22/01/2018 12:00,7.62,0.81,0.81,,1011.19,Mostly Cloudy,8.78,289,2.18
22/01/2018 13:00,8.06,0.73,0.77,,1011.84,Mostly Cloudy,9.44,287,2.65
22/01/2018 14:00,7.89,0.66,0.72,,1012.67,Mostly Cloudy,9.74,282,3.56
22/01/2018 15:00,7.7,0.67,0.71,,1013.64,Mostly Cloudy,9.41,288,3.17
22/01/2018 16:00,7.58,0.86,0.73,,1014.8,Mostly Cloudy,8.87,281,2.36
22/01/2018 17:00,7.14,1,0.73,,1016.29,Overcast,8.65,282,2.62
22/01/2018 18:00,6.89,1,0.71,,1016.81,Overcast,8.3,276,2.39
22/01/2018 19:00,6.77,0.87,0.72,,1017.31,Mostly Cloudy,7.87,268,1.94
22/01/2018 20:00,6.39,0.48,0.76,,1018.07,Partly Cloudy,7.18,247,1.54
22/01/2018 21:00,5.77,0.41,0.78,,1018.34,Partly Cloudy,6.76,239,1.66
22/01/2018 22:00,5.47,0.87,0.81,,1018.71,Mostly Cloudy,6.49,228,1.65
22/01/2018 23:00,6.28,0.94,0.8,,1018.71,Overcast,7.05,227,1.5
23/01/2018 00:00,6.08,0.94,0.81,,1019.01,Overcast,7.12,227,1.76
23/01/2018 01:00,6.27,0.94,0.82,,1018.75,Overcast,7.28,222,1.75
23/01/2018 02:00,6.64,0.94,0.81,,1018.36,Overcast,7.61,207,1.75
23/01/2018 03:00,6.69,0.94,0.81,,1018.46,Overcast,7.66,213,1.76
23/01/2018 04:00,6.61,0.94,0.81,,1018.07,Overcast,7.86,208,2.11
23/01/2018 05:00,6.81,0.94,0.82,,1017.19,Overcast,7.96,214,2
23/01/2018 06:00,6.56,0.94,0.83,,1016.59,Overcast,8.15,201,2.61
23/01/2018 07:00,6.72,0.86,0.86,rain,1016.22,Mostly Cloudy,8.44,202,2.87
23/01/2018 08:00,6.34,0.8,0.91,rain,1015.67,Mostly Cloudy,8.53,201,3.73
23/01/2018 09:00,6.63,0.79,0.92,rain,1015.48,Mostly Cloudy,9.12,204,4.65
23/01/2018 10:00,7.32,1,0.92,rain,1015.13,Overcast,9.42,210,3.95
23/01/2018 11:00,10.22,1,0.92,rain,1015,Overcast,10.22,207,4.08
23/01/2018 12:00,10.91,1,0.92,,1014.22,Overcast,10.91,208,3.84
23/01/2018 13:00,11.39,1,0.93,,1013.27,Overcast,11.39,212,4.15
23/01/2018 14:00,12.08,1,0.9,rain,1012.79,Overcast,12.08,214,3.94
23/01/2018 15:00,12.47,0.88,0.86,rain,1012.39,Mostly Cloudy,12.47,219,4.05
23/01/2018 16:00,12.36,0.81,0.86,,1012.65,Mostly Cloudy,12.36,228,4.35
23/01/2018 17:00,12.13,0.87,0.87,,1012.42,Mostly Cloudy,12.13,214,4.16
23/01/2018 18:00,12.22,0.81,0.88,,1012.73,Mostly Cloudy,12.22,220,4.06
23/01/2018 19:00,12.02,0.94,0.9,rain,1013.93,Overcast,12.02,230,3.94
23/01/2018 20:00,11.73,1,0.9,rain,1013.95,Overcast,11.73,232,3.42
23/01/2018 21:00,11.25,0.59,0.89,,1014.1,Partly Cloudy,11.25,229,3.46
23/01/2018 22:00,10.76,0.24,0.89,,1014.31,Clear,10.76,221,3.44
23/01/2018 23:00,10.43,0.75,0.9,,1014.1,Mostly Cloudy,10.43,212,3.28
24/01/2018 00:00,10.39,0.67,0.88,,1013.92,Mostly Cloudy,10.39,210,3.83
24/01/2018 01:00,10.27,0.73,0.87,,1012.92,Mostly Cloudy,10.27,220,4.19
24/01/2018 02:00,10.56,0.88,0.86,rain,1011.93,Mostly Cloudy,10.56,221,3.84
24/01/2018 03:00,11.17,0.94,0.86,,1010.99,Overcast,11.17,212,4.43
24/01/2018 04:00,11.39,0.94,0.87,rain,1009.52,Overcast,11.39,211,5.07
24/01/2018 05:00,11.63,0.88,0.9,,1008.66,Mostly Cloudy,11.63,204,5.54
24/01/2018 06:00,12.06,0.88,0.89,rain,1007.49,Mostly Cloudy,12.06,219,6.29
24/01/2018 07:00,12.43,0.94,0.88,rain,1006.32,Overcast,12.43,219,6.92
24/01/2018 08:00,12.62,1,0.88,rain,1005.43,Overcast,12.62,216,7.19
24/01/2018 09:00,12.58,0.94,0.88,rain,1004.25,Overcast,12.58,215,7.78
24/01/2018 10:00,12.61,1,0.87,rain,1003.82,Overcast,12.61,219,7.05
24/01/2018 11:00,12.74,0.94,0.87,rain,1003.46,Overcast,12.74,215,8.03
24/01/2018 12:00,12.36,0.94,0.87,rain,1004.21,Overcast,12.36,223,7.37
24/01/2018 13:00,10.33,1,0.9,rain,1003.92,Light Rain,10.33,241,4.39
24/01/2018 14:00,6.17,0.94,0.92,rain,1003.96,Rain,8.49,263,3.96
24/01/2018 15:00,5.24,0.75,0.93,rain,1004.81,Light Rain,7.77,259,4.05
24/01/2018 16:00,4.81,0.88,0.92,rain,1004.59,Light Rain,7.14,248,3.43
24/01/2018 17:00,4.77,0.88,0.92,rain,1005.61,Light Rain,6.84,232,2.94
24/01/2018 18:00,4.26,0.31,0.91,rain,1005.9,Partly Cloudy,6.69,217,3.42
24/01/2018 19:00,3.58,0.5,0.9,rain,1006.11,Partly Cloudy,6.4,223,4
24/01/2018 20:00,3.84,0.83,0.9,rain,1006.7,Mostly Cloudy,6.47,221,3.67
24/01/2018 21:00,4.16,0.8,0.9,,1006.85,Mostly Cloudy,6.64,227,3.5
24/01/2018 22:00,4.35,0.13,0.91,,1007.15,Clear,6.58,215,3.07
24/01/2018 23:00,4.18,0.13,0.91,,1007.39,Clear,6.66,210,3.49
25/01/2018 00:00,4.49,0,0.9,,1007.44,Clear,6.83,220,3.33
25/01/2018 01:00,4.81,0,0.9,,1007.82,Clear,6.76,219,2.73
25/01/2018 02:00,4.54,0,0.89,,1007.87,Clear,6.66,218,2.93
25/01/2018 03:00,4.49,0,0.89,,1008.06,Clear,6.51,219,2.77
25/01/2018 04:00,4.49,0,0.9,rain,1007.67,Clear,6.31,216,2.45
25/01/2018 05:00,4.65,0.31,0.89,,1007.79,Partly Cloudy,6.32,211,2.28
25/01/2018 06:00,4.31,0.05,0.9,,1007.67,Clear,6.32,210,2.7
25/01/2018 07:00,4.38,0.31,0.89,rain,1007.67,Partly Cloudy,6.17,212,2.38
25/01/2018 08:00,4.16,0,0.89,rain,1007.63,Clear,5.99,207,2.41
25/01/2018 09:00,4.17,0,0.88,rain,1007.77,Clear,6.25,207,2.77
25/01/2018 10:00,5.47,0,0.84,,1008.27,Clear,7.51,215,3.08
25/01/2018 11:00,6.7,0,0.79,rain,1008.17,Clear,8.53,215,3.06
25/01/2018 12:00,7.6,0.24,0.73,,1007.8,Clear,9.49,228,3.55
25/01/2018 13:00,7.62,0.37,0.7,,1007.37,Partly Cloudy,9.58,232,3.71
25/01/2018 14:00,8.3,0.44,0.68,,1006.93,Partly Cloudy,9.82,230,2.99
25/01/2018 15:00,7.86,0.05,0.69,,1006.5,Clear,9.38,208,2.85
25/01/2018 16:00,6.89,0.05,0.71,,1006.9,Clear,8.52,210,2.76
25/01/2018 17:00,5.84,0.05,0.76,,1007.13,Clear,7.49,198,2.52
25/01/2018 18:00,5.01,0,0.82,,1007.5,Clear,6.81,199,2.54
25/01/2018 19:00,4.18,0,0.83,,1007.9,Clear,6.44,200,3.08
25/01/2018 20:00,3.82,0.13,0.85,,1008.07,Clear,5.92,203,2.7
25/01/2018 21:00,3.59,0,0.86,,1008.32,Clear,5.52,198,2.41
25/01/2018 22:00,3.22,0.58,0.88,,1008.73,Partly Cloudy,5.12,195,2.31
25/01/2018 23:00,3.05,0.28,0.89,,1009.31,Partly Cloudy,4.8,201,2.08
26/01/2018 00:00,3.08,0.61,0.9,,1009.89,Mostly Cloudy,4.46,202,1.69
26/01/2018 01:00,3.08,0.66,0.9,,1010.04,Mostly Cloudy,4.14,208,1.42
26/01/2018 02:00,3.68,0,0.92,,1010.22,Clear,3.68,220,1.05
26/01/2018 03:00,3.08,0,0.93,,1010.6,Clear,3.08,235,0.86
26/01/2018 04:00,2.29,0,0.94,,1011.13,Clear,2.29,247,0.84
26/01/2018 05:00,2.1,0.44,0.95,,1012.12,Partly Cloudy,2.1,255,0.85
26/01/2018 06:00,2.28,0.93,0.96,,1013.18,Mostly Cloudy,2.28,287,0.85
26/01/2018 07:00,2.66,0.86,0.95,,1014.18,Mostly Cloudy,2.66,309,0.92
26/01/2018 08:00,2.57,0.94,0.96,,1015.29,Foggy,2.57,317,1.13
26/01/2018 09:00,1.47,0.88,0.96,,1016.56,Foggy,2.76,326,1.45
26/01/2018 10:00,1.53,0.94,0.95,,1017.71,Foggy,3.18,342,1.76
26/01/2018 11:00,2.55,0.94,0.97,,1018.94,Overcast,3.77,328,1.49
26/01/2018 12:00,3.19,0.81,0.95,,1019.81,Mostly Cloudy,4.54,319,1.68
26/01/2018 13:00,5.57,0.75,0.91,,1020.33,Mostly Cloudy,5.57,333,1.31
